sample,patient_id,tissue_site,cell_type_clean,Cell_subtype,n_cells,T_CELL_EXHAUSTION,CYTOTOXICITY,MYELOID_INFLAMMATION,MACROPHAGE_LIKE,EMT_INVASION,HYPOXIA,PROLIFERATION
LUNG_N30,30,normal_lung,Epithelial cells,Undetermined,5,0.015334855,0.08880613799999999,1.070275148,2.11322524,0.62517578,0.47529787599999995,0.128120166
LUNG_N30,30,normal_lung,Fibroblasts,COL13A1+ matrix FBs,72,0.010750247083333334,0.07706010319444445,0.040280423055555556,0.22573967222222224,0.6845311247222222,0.3204965891666667,0.20316518277777776
LUNG_N30,30,normal_lung,Fibroblasts,COL14A1+ matrix FBs,123,0.019756425414634144,0.07555509073170731,0.02491368281300813,0.1307964412601626,0.9479067736585366,0.4431706342276423,0.14831975646341464
LUNG_N30,30,normal_lung,Fibroblasts,Smooth muscle cells,7,0.0,0.08081756571428571,0.0,0.10935981428571429,0.7795987857142856,0.3698372342857143,0.07106506571428571
LUNG_N30,30,normal_lung,Fibroblasts,Undetermined,20,0.05460771,0.44612560849999994,0.030741752,0.11436347849999999,0.6825438825,0.27508150200000003,0.1091087195
LUNG_N30,30,normal_lung,MAST cells,MAST,56,0.028318616785714287,0.09250985410714285,0.06328021874999999,0.13625256982142858,0.5854059585714285,0.21360372339285713,0.24343535321428572
LUNG_N30,30,normal_lung,Myeloid cells,Activated DCs,3,0.0,0.07424967866666667,0.13317102666666666,0.2858231233333333,0.6667046,0.63715295,0.11177095333333335
LUNG_N30,30,normal_lung,Myeloid cells,Alveolar Mac,329,0.08234338687537994,0.1483942769544073,1.04955676443769,2.4426587874772037,0.6483651911854104,0.4286214023708207,0.24744234158358663
LUNG_N30,30,normal_lung,Myeloid cells,CD141+ DCs,9,0.20121194333333334,0.12671881222222223,0.09675069333333333,0.10342550666666667,0.5454595622222222,0.4210556833333333,0.09368252733333332
LUNG_N30,30,normal_lung,Myeloid cells,CD163+CD14+ DCs,4,0.1736384775,0.08441425,0.7177044375,0.732022745,0.7305152375,0.5453737675,0.5401212975
LUNG_N30,30,normal_lung,Myeloid cells,CD1c+ DCs,80,0.074039787875,0.09092749224999999,0.8352083587499999,0.626929560125,0.6660087375,0.4756208085,0.1141956761875
LUNG_N30,30,normal_lung,Myeloid cells,Monocytes,388,0.03923597216494845,0.12423051795360825,1.7266178820876288,0.2021658485309278,0.5199093482989691,0.35608666636597935,0.07053145614948453
LUNG_N30,30,normal_lung,Myeloid cells,Pleural Mac,3,0.07389767333333333,0.10452726666666667,0.22204907666666665,0.3864972033333333,0.43323175999999997,0.32657634333333335,0.20157499333333337
LUNG_N30,30,normal_lung,Myeloid cells,Undetermined,12,0.02084148666666667,0.07455065833333334,0.21894518500000001,1.6927177666666668,0.30498944,0.18657356583333332,0.14306718916666666
LUNG_N30,30,normal_lung,Myeloid cells,mo-Mac,107,0.058418957757009345,0.10389438953271028,1.0018684453271027,1.6271068097196262,0.44887916018691587,0.25634417710280377,0.13828176104672896
LUNG_N30,30,normal_lung,NK cells,CD8 low T,4,0.0895112675,2.3805256999999997,0.0,0.0,0.4419792,0.0,0.700414225
LUNG_N30,30,normal_lung,NK cells,Cytotoxic CD8+ T,1,0.0,2.5760527,0.0,0.0,0.0,0.44383356,0.2824931
LUNG_N30,30,normal_lung,NK cells,NK,493,0.13198651170385395,2.7368369978498985,0.04835245515212982,0.10448492791075051,0.26361630178498985,0.31623594947261663,0.1654721776876268
LUNG_N30,30,normal_lung,NK cells,Undetermined,3,0.0,2.6256494666666668,0.0,0.19684102333333334,0.6602698933333334,0.6978931833333334,2.162296533333333
LUNG_N30,30,normal_lung,T lymphocytes,CD4+ Th,367,0.07966454177111716,0.38662502861035425,0.06617900623978201,0.09880190896457766,0.4441935122615803,0.42401070934604906,0.1671841738692098
LUNG_N30,30,normal_lung,T lymphocytes,CD8 low T,104,0.1403589046153846,1.7781679318269232,0.06922525596153846,0.09320268778846154,0.3803645159615385,0.37652784971153846,0.15715098807692307
LUNG_N30,30,normal_lung,T lymphocytes,Cytotoxic CD8+ T,145,0.16246665075862068,1.8440268490344827,0.049940154413793104,0.11003826848275862,0.35804209737931036,0.3684550733103448,0.1729994288275862
LUNG_N30,30,normal_lung,T lymphocytes,Exhausted CD8+ T,15,0.3068065953333333,1.2996145826666667,0.051672253999999994,0.07304617866666667,0.470212644,0.5337539386666666,0.30383663200000005
LUNG_N30,30,normal_lung,T lymphocytes,Exhausted Tfh,1,0.27023068,0.8106921,0.54046136,0.0,0.5474105,0.6386456,0.0
LUNG_N30,30,normal_lung,T lymphocytes,NK,181,0.1855809238674033,1.672493889005525,0.05639547806629835,0.09889722580110497,0.34092679248618785,0.3277559802762431,0.22351147193370166
LUNG_N30,30,normal_lung,T lymphocytes,Naive CD4+ T,14,0.022168777142857143,0.1675648607142857,0.06775075857142857,0.12522372785714286,0.21380094285714285,0.21594568714285714,0.07588520071428571
LUNG_N30,30,normal_lung,T lymphocytes,Naive CD8+ T,1,0.5863944,1.7548448,0.0,0.0,0.2513119,0.2931972,0.2931972
LUNG_N30,30,normal_lung,T lymphocytes,Treg,26,0.5117947734615385,0.16792469423076922,0.06416231576923077,0.1580050430769231,0.36766911307692307,0.4299927784615385,0.1608576126923077
LUNG_N30,30,normal_lung,T lymphocytes,Undetermined,5,0.12283691199999999,1.58134466,0.10032890000000001,0.280351776,0.561296684,0.670553154,2.0466922
LUNG_N31,31,normal_lung,B lymphocytes,Follicular B cells,13,0.0,0.033637459230769225,0.06627230461538461,0.028959763846153844,0.13132964846153847,0.11710940076923076,0.06315589307692307
LUNG_N31,31,normal_lung,B lymphocytes,GrB-secreting B cells,27,0.048888924074074074,0.5752976014814815,0.07111257777777778,0.17325772962962965,0.4439133951851852,0.28551442074074074,0.1633959648148148
LUNG_N31,31,normal_lung,B lymphocytes,MALT B cells,7,0.006492376285714286,0.09408916128571429,0.02715788057142857,0.116980269,0.25714201285714283,0.07316217485714285,0.05019561457142857
LUNG_N31,31,normal_lung,B lymphocytes,Plasma cells,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LUNG_N31,31,normal_lung,B lymphocytes,Undetermined,2,0.0,0.0,0.34246683,0.0,0.341205465,0.34565468,0.0
LUNG_N31,31,normal_lung,Endothelial cells,EPCs,5,0.050312916000000006,0.694881646,0.659108324,0.7047683680000001,0.527895954,0.63048523,0.26868204
LUNG_N31,31,normal_lung,Endothelial cells,Lymphatic ECs,59,0.0,0.0689796340677966,0.10491889898305085,0.19119200908474573,0.6509562961016949,0.3946929340677966,0.3313185706779661
LUNG_N31,31,normal_lung,Endothelial cells,Stalk-like ECs,29,0.009389930000000001,0.03985683793103448,0.10824395,0.08088264344827586,0.5803014910344828,0.3590499151724138,0.23445539206896554
LUNG_N31,31,normal_lung,Endothelial cells,Tip-like ECs,63,0.004027359523809524,0.044745160476190475,0.09660424365079366,0.07806622476190477,0.5163650073015873,0.22463901444444442,0.1602386665079365
LUNG_N31,31,normal_lung,Endothelial cells,Tumor ECs,8,0.0,0.080790525,0.058171512499999994,0.046879647499999996,0.69676739875,0.45714801875,0.47563316125
LUNG_N31,31,normal_lung,Epithelial cells,AT1,82,0.0025502656097560975,0.03725120280487805,0.0462318506097561,0.08874563524390244,0.09972665975609755,0.6343050241463415,0.10330371597560975
LUNG_N31,31,normal_lung,Epithelial cells,AT2,250,0.03706249792,0.06550746294,0.19045569682,0.152902582512,0.148438553096,0.41284239188,0.082486238516
LUNG_N31,31,normal_lung,Epithelial cells,Ciliated,137,0.04206053421167883,0.05952704921167883,0.08972415306569344,0.12373006671532846,0.10964114128467153,0.3426967618248175,0.25126078726277373
LUNG_N31,31,normal_lung,Epithelial cells,Club,73,0.016445600684931505,0.09994155090410958,0.18882927034246574,0.0940522391780822,0.17760284199999998,0.334214932260274,0.11220525753424657
LUNG_N31,31,normal_lung,Epithelial cells,Undetermined,6,0.08686881666666667,0.07894062666666667,0.8614948666666667,2.2060667833333336,0.7413807483333333,0.547486295,0.20058295999999998
LUNG_N31,31,normal_lung,Fibroblasts,COL13A1+ matrix FBs,43,0.009150886976744186,0.076722752,0.03246340023255814,0.29434731790697677,0.9590528337209303,0.33763523325581396,0.16455132279069767
LUNG_N31,31,normal_lung,Fibroblasts,COL14A1+ matrix FBs,719,0.019610432268428374,0.0539609373574409,0.07858003798191933,0.13287152549235048,1.0286230377329624,0.47323390055632825,0.12311068464255912
LUNG_N31,31,normal_lung,Fibroblasts,FB-like cells,1,0.0,0.1907968,0.5080934,0.6287454,1.3664825,0.7740101,0.39044568
LUNG_N31,31,normal_lung,Fibroblasts,Mesothelial cells,8,0.02358780625,0.2346347425,0.09232241375,0.09917430125,0.63800614625,0.69923741375,0.10333500875000001
LUNG_N31,31,normal_lung,Fibroblasts,Myofibroblasts,12,0.016591824166666668,0.19781243791666667,0.05278188583333334,0.18898939,1.6477864583333333,0.48858105166666665,0.1517972325
LUNG_N31,31,normal_lung,Fibroblasts,Smooth muscle cells,12,0.0,0.051140559166666676,0.01668499,0.06442807333333334,0.8770444608333333,0.3153162766666667,0.1314496575
LUNG_N31,31,normal_lung,Fibroblasts,Undetermined,39,0.053659379743589745,0.32507048628205126,0.4048840628205128,0.5623080856410256,0.79922893,0.35235396435897437,0.12751409307692307
LUNG_N31,31,normal_lung,MAST cells,MAST,28,0.0406036925,0.047422254642857146,0.05350789714285714,0.07408072357142857,0.5979863278571429,0.23097776535714284,0.32427671178571427
LUNG_N31,31,normal_lung,Myeloid cells,Activated DCs,7,0.040668368571428574,0.03877822000000001,0.08341538999999999,0.03651438857142857,0.613168522857143,0.75778048,0.01911481142857143
LUNG_N31,31,normal_lung,Myeloid cells,Alveolar Mac,718,0.10052936272562674,0.05657261751810585,1.1383559037047353,2.1121886761699167,0.7873238161699164,0.49308871627437323,0.1872683127409471
LUNG_N31,31,normal_lung,Myeloid cells,CD141+ DCs,14,0.23670000642857142,0.029139950714285715,0.09506403642857143,0.1266481542857143,0.6170461171428572,0.5247101178571428,0.12826655071428572
LUNG_N31,31,normal_lung,Myeloid cells,CD163+CD14+ DCs,7,0.1191225992857143,0.39040942142857143,1.6955116285714287,1.5085771000000001,0.6526970228571428,0.44137412285714284,0.3095702785714286
LUNG_N31,31,normal_lung,Myeloid cells,CD1c+ DCs,169,0.07950984786982249,0.05314616674556213,0.7397246234319527,0.6222142763905325,0.6755951338461539,0.5148224052662721,0.11931179198224852
LUNG_N31,31,normal_lung,Myeloid cells,CD207+CD1a+ LCs,2,0.0,0.09759543,0.0,0.09759543,0.60114785,0.6417619299999999,0.29942437
LUNG_N31,31,normal_lung,Myeloid cells,Monocytes,211,0.040652386113744075,0.06132048213270142,2.1370018845023697,0.24179032127962083,0.6233103769194314,0.40921032668246443,0.09944878563981042
LUNG_N31,31,normal_lung,Myeloid cells,Pleural Mac,16,0.08379715625,0.08756112937499999,0.73341344625,0.941368775,0.608908328125,0.36625450187499997,0.15254816124999998
LUNG_N31,31,normal_lung,Myeloid cells,Undetermined,4,0.0,0.080289675,0.83928185,1.792042725,0.5634191775,0.13115096,0.0849184325
LUNG_N31,31,normal_lung,Myeloid cells,mo-Mac,189,0.058921870867724865,0.0648496211058201,1.1247543715343915,1.8004850162962964,0.5700790605291005,0.2743601441269841,0.1411803258994709
LUNG_N31,31,normal_lung,NK cells,CD8 low T,4,0.248205125,2.8653106,0.0,0.22007346249999998,0.3866588125,0.3421151075,0.3628319875
LUNG_N31,31,normal_lung,NK cells,Cytotoxic CD8+ T,2,0.47119171000000004,2.9041413,0.1695954,0.0,0.25851112,0.13200091,0.47119171000000004
LUNG_N31,31,normal_lung,NK cells,NK,488,0.21328382553278688,2.9026185346311477,0.059689024713114755,0.0687882905942623,0.27490085692622956,0.3390708279303279,0.1687594731557377
LUNG_N31,31,normal_lung,NK cells,Undetermined,2,0.422210425,2.94838405,0.0,0.221037385,0.33752348,0.6397182800000001,1.7124815999999998
LUNG_N31,31,normal_lung,T lymphocytes,CD4+ Th,155,0.12079469548387095,0.5220859163870968,0.06035475341935485,0.06479883916129033,0.4084310454193549,0.40590455916129037,0.17049955096774191
LUNG_N31,31,normal_lung,T lymphocytes,CD8 low T,41,0.19797217146341464,1.62107452097561,0.05527467,0.05160932853658537,0.31997552268292684,0.40363588439024384,0.24975719512195121
LUNG_N31,31,normal_lung,T lymphocytes,CD8+/CD4+ Mixed Th,2,0.18625681,1.7210876000000002,0.37251362,0.0,0.58651214,0.2716417,0.0
LUNG_N31,31,normal_lung,T lymphocytes,Cytotoxic CD8+ T,95,0.2122795772631579,2.0657305585263157,0.06339051578947369,0.09193916663157894,0.3356571845263158,0.43067762189473685,0.20899557505263158
LUNG_N31,31,normal_lung,T lymphocytes,Exhausted CD8+ T,18,0.31832904444444443,1.559317181111111,0.09266871722222222,0.09367353055555555,0.4097462594444445,0.44496606833333335,0.3204906461111111
LUNG_N31,31,normal_lung,T lymphocytes,NK,31,0.3095047261290323,2.0274291258064516,0.03412109677419355,0.1357755677419355,0.35692299709677416,0.4167509596774193,0.19466530032258064
LUNG_N31,31,normal_lung,T lymphocytes,Naive CD4+ T,9,0.07496813333333334,0.08980841555555556,0.06578872777777778,0.04033799666666667,0.22982617333333336,0.2507857422222222,0.1524560677777778
LUNG_N31,31,normal_lung,T lymphocytes,Naive CD8+ T,2,0.0,1.0502844,0.0,0.0,0.426120995,0.0,0.0
LUNG_N31,31,normal_lung,T lymphocytes,Treg,22,0.3435765159090909,0.10075310000000001,0.03821378454545454,0.04710134454545455,0.3741507431818182,0.37403325818181815,0.18835188545454545
LUNG_N31,31,normal_lung,T lymphocytes,Undetermined,10,0.296817383,1.620264997,0.10629426099999999,0.085729558,0.5367319110000001,0.828847315,1.81525208
LUNG_N34,34,normal_lung,B lymphocytes,Follicular B cells,38,0.0,0.12760250605263157,0.07194016605263158,0.18033584184210527,0.18813829394736842,0.15698379263157894,0.14095439842105262
LUNG_N34,34,normal_lung,B lymphocytes,GrB-secreting B cells,18,0.022954320555555557,0.8333161944444444,0.277859185,0.24965232888888889,0.44454135388888893,0.24283501666666668,0.3016630283333333
LUNG_N34,34,normal_lung,B lymphocytes,MALT B cells,7,0.014891982857142856,0.14332305857142855,0.10619010142857142,0.1274907457142857,0.3651133642857142,0.17214491714285712,0.11906763142857144
LUNG_N34,34,normal_lung,B lymphocytes,Undetermined,2,0.0,0.19839995,0.16692853,0.11971242,0.37527838999999996,0.68344087,0.0
LUNG_N34,34,normal_lung,Endothelial cells,EPCs,8,0.14963682625,1.9230748075,0.2317413575,0.38820581499999995,0.42912881125,0.4946256825,0.25002481375
LUNG_N34,34,normal_lung,Endothelial cells,Lymphatic ECs,21,0.012004858095238094,0.1402185880952381,0.2862983747619048,0.2530628214285714,0.6140530476190476,0.3967094947619047,0.3151765623809524
LUNG_N34,34,normal_lung,Endothelial cells,Stalk-like ECs,18,0.020787998888888888,0.12674613666666668,0.09605154527777778,0.10475241722222223,0.5132985705555556,0.37847901777777776,0.19984322833333332
LUNG_N34,34,normal_lung,Endothelial cells,Tip-like ECs,40,0.0,0.049231791999999996,0.11229126525,0.130982569,0.47966278375,0.26709333225,0.11065233825000001
LUNG_N34,34,normal_lung,Endothelial cells,Tumor ECs,1,0.0,0.0,0.0,0.35760006,0.49143645,0.35760006,0.35760006
LUNG_N34,34,normal_lung,Epithelial cells,AT1,138,0.009742101666666666,0.15386495166666667,0.15006119188405798,0.18629068231884058,0.0879371845652174,0.6584402963768116,0.12593150855072463
LUNG_N34,34,normal_lung,Epithelial cells,AT2,369,0.03468412404336044,0.14928750179674796,0.20040454318970188,0.20295114389159893,0.14517415726287264,0.41965727475609754,0.09842672812466124
LUNG_N34,34,normal_lung,Epithelial cells,Ciliated,61,0.01621245681967213,0.14026144413114752,0.19304043032786886,0.1688919626229508,0.11880533239344263,0.340481651147541,0.2491420163442623
LUNG_N34,34,normal_lung,Epithelial cells,Club,73,0.014687504657534246,0.13518267710958903,0.29823859424657534,0.21094659972602742,0.21937521102739727,0.35942166150684934,0.09984495493150686
LUNG_N34,34,normal_lung,Epithelial cells,Undetermined,9,0.110092168,0.16676679333333333,1.0160086444444445,1.8495016888888887,0.62880833,0.5017241144444444,0.3391005111111111
LUNG_N34,34,normal_lung,Fibroblasts,COL13A1+ matrix FBs,34,0.02653254,0.06236642882352942,0.15005124970588235,0.21444049411764707,0.7387685547058824,0.3043999285294118,0.135070775
LUNG_N34,34,normal_lung,Fibroblasts,COL14A1+ matrix FBs,100,0.01767777905,0.10972176403,0.11663958415,0.2220299667,0.9211965664,0.424639342,0.13642735965
LUNG_N34,34,normal_lung,Fibroblasts,Mesothelial cells,1,0.0,0.080140404,0.080140404,0.34820184,0.70260733,0.6383148,0.21417113
LUNG_N34,34,normal_lung,Fibroblasts,Pericytes,1,0.0,0.0,0.0,1.0023799,0.0,0.0,0.0
LUNG_N34,34,normal_lung,Fibroblasts,Smooth muscle cells,13,0.07591563307692308,0.10994340230769231,0.040163908461538465,0.08239683923076922,0.6449539038461539,0.2956874123076923,0.2250495576923077
LUNG_N34,34,normal_lung,Fibroblasts,Undetermined,25,0.0,0.32948716,0.1466257048,0.1804526708,0.6356147684,0.16130667599999998,0.07447438640000001
LUNG_N34,34,normal_lung,MAST cells,MAST,65,0.03389078384615385,0.12115283107692307,0.10599615353846155,0.1612299233846154,0.562314514,0.15213445276923077,0.2799090081538461
LUNG_N34,34,normal_lung,Myeloid cells,Activated DCs,6,0.0329999,0.08590811,0.11575994499999999,0.27678151333333334,0.522250005,0.20415722166666664,0.05176267833333333
LUNG_N34,34,normal_lung,Myeloid cells,Alveolar Mac,1139,0.09521563317998244,0.13547250337576822,1.2549184383845478,2.08654437285338,0.7334349770588235,0.4902720337954346,0.236244694737489
LUNG_N34,34,normal_lung,Myeloid cells,CD141+ DCs,9,0.14299859555555555,0.08875352333333333,0.1691914511111111,0.21675020666666667,0.6280687355555555,0.5723017233333333,0.13243266333333337
LUNG_N34,34,normal_lung,Myeloid cells,CD163+CD14+ DCs,6,0.16931949566666668,0.09859294233333334,1.6662649566666667,0.695121545,0.6823878816666666,0.3597304783333333,0.49725693833333334
LUNG_N34,34,normal_lung,Myeloid cells,CD1c+ DCs,82,0.09089465495121951,0.08446454702439025,0.6873592791463414,0.5321962673170731,0.6828838101219512,0.5549829620731708,0.09303202275609757
LUNG_N34,34,normal_lung,Myeloid cells,Monocytes,378,0.030549041074074072,0.13266699235449736,2.2627899685449733,0.2791199638095238,0.5489299692328042,0.3708415400264551,0.08216269922222223
LUNG_N34,34,normal_lung,Myeloid cells,Pleural Mac,8,0.124125675,0.11335223124999999,1.9323550575000001,0.352284485,0.48362970875,0.3336376075,0.11177722000000001
LUNG_N34,34,normal_lung,Myeloid cells,Undetermined,8,0.036460175,0.09196477125,0.3678247925,1.0115132975,0.60630769875,0.2099496525,0.15452488375
LUNG_N34,34,normal_lung,Myeloid cells,mo-Mac,123,0.05469063845528455,0.12868338479674798,1.1524283043089432,1.6529976135772357,0.5849676020325203,0.3012469392682927,0.16201578975609754
LUNG_N34,34,normal_lung,NK cells,CD8 low T,5,0.0,2.4563559400000003,0.13838724,0.060631168,0.25116906,0.168734146,0.080916834
LUNG_N34,34,normal_lung,NK cells,Cytotoxic CD8+ T,2,0.323338075,2.7021417999999997,0.0,0.487132715,0.44335275,0.323338075,0.0
LUNG_N34,34,normal_lung,NK cells,NK,1040,0.16925337091346154,2.6674021615384613,0.10025790372115384,0.15609220989423075,0.25177197271153845,0.3095245426442308,0.12854107191346154
LUNG_N34,34,normal_lung,NK cells,Undetermined,5,0.164698676,2.64643294,0.121466662,0.0,0.5782087899999999,0.48655890799999996,1.6672353999999998
LUNG_N34,34,normal_lung,T lymphocytes,CD4+ Th,208,0.10931262326923076,0.5584905024519231,0.106016235,0.1280608749519231,0.4443686986057692,0.3675723245192308,0.1322001789423077
LUNG_N34,34,normal_lung,T lymphocytes,CD8 low T,76,0.11451429144736842,1.6040467510526315,0.1568273877631579,0.13375045947368422,0.29247876263157896,0.29151995986842105,0.13858878539473685
LUNG_N34,34,normal_lung,T lymphocytes,Cytotoxic CD8+ T,139,0.14776887604316546,1.8179490387050359,0.12147566733812949,0.1632637597122302,0.34045568165467627,0.3211260784892086,0.16139043453237412
LUNG_N34,34,normal_lung,T lymphocytes,Exhausted CD8+ T,5,0.225959874,1.628009,0.05671746,0.053110500000000005,0.405072296,0.70246218,0.241726642
